title,author,journal,search,population,island,region,time.series,native.species,survey.freq,ecosystem,continent,kingdom,major.group,species.names,common.name,digitized,plot,group,longevity.yrs
"Invasive invertebrate predator, Bythotrephes longimanus, reverses trophic cascade in a north-temperate lake",(Walsh et al. 2017),Limnology and Oceanography,Spear et al bibliography,Y,N,,Y,Y,yearly,Freshwater,North America,Animalia,Actinopterygii,Perca flavescens,yellow perch,Y,156_Walshetal_Ecosphere_2017_Fig2.jpg,3,12
"Invasive invertebrate predator, Bythotrephes longimanus, reverses trophic cascade in a north-temperate lake",(Walsh et al. 2017),Limnology and Oceanography,Spear et al bibliography,Y,N,,Y,Y,yearly,Freshwater,North America,Animalia,Actinopterygii,Morone chrysops,White Bass,Y,156_Walshetal_Ecosphere_2017_Fig2.jpg,4,9
"Invasive invertebrate predator, Bythotrephes longimanus, reverses trophic cascade in a north-temperate lake",(Walsh et al. 2017),Limnology and Oceanography,Spear et al bibliography,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Bythotrephes longimanus,,Y,156_Walshetal_Ecosphere_2017_Fig2.jpg,5,0.082191781
"Invasive invertebrate predator, Bythotrephes longimanus, reverses trophic cascade in a north-temperate lake",(Walsh et al. 2017),Limnology and Oceanography,Spear et al bibliography,Y,N,,Y,Y,yearly,Freshwater,North America,Animalia,Crustacea,Leptodora kindtii,,Y,156_Walshetal_Ecosphere_2017_Fig2.jpg,6,0.082191781
Outbreak of an undetected invasive species triggererd by climate anomaly,(Walsh et al. 2016),Limnology and Oceanography,Spear et al bibliography,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Crustacea,Bythotrephes longimanus,,N,,,0.082191781
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,1-HL,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,1,8
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,2-AP,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,2,8
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,3-AC,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,3,8
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,4-BH,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,4,8
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,5-WL,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,5,8
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,6-SM,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,6,8
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,7-JN,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,7,8
Multiple factors contribute to the spatially variable and dramatic decline of an invasive snail in an estuary where it was long-established and phenomenally abundant,(Wasson et al. 2020),BIOLOGICAL INVASIONS,Web of Science,Y,N,8-JS,Y,N,yearly,Marine,North America,Animalia,Gastropoda,Batillaria attramentaria,,Table,182_Wassonetal_BiologicalInvasions_2020_Table1,8,8
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,0-1m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Stuckenia pectinata,,Y,157_Wegneretal_FrontiersinPlantScience_2019_Fig3A.jpg,1,2
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,0-1m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Najas marina,,Y,157_Wegneretal_FrontiersinPlantScience_2019_Fig3A.jpg,2,1
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,0-1m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Potamogeton perfoliatus,,Y,157_Wegneretal_FrontiersinPlantScience_2019_Fig3A.jpg,3,1
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,0-1m,Y,N,yearly,Freshwater,Europe,Plantae,Tracheophyta,Elodea nuttallii,,Y,157_Wegneretal_FrontiersinPlantScience_2019_Fig3A.jpg,4,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,0-1m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Fontinalis antipyretica,,Y,157_Wegneretal_FrontiersinPlantScience_2019_Fig3A.jpg,5,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,0-1m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Ceratophyllum demersum,,Y,157_Wegneretal_FrontiersinPlantScience_2019_Fig3A.jpg,6,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,1-2m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Stuckenia pectinata,,Y,158_Wegneretal_FrontiersinPlantScience_2019_Fig3B.jpg,1,2
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,1-2m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Najas marina,,Y,158_Wegneretal_FrontiersinPlantScience_2019_Fig3B.jpg,2,1
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,1-2m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Potamogeton perfoliatus,,Y,158_Wegneretal_FrontiersinPlantScience_2019_Fig3B.jpg,3,1
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,1-2m,Y,N,yearly,Freshwater,Europe,Plantae,Tracheophyta,Elodea nuttallii,,Y,158_Wegneretal_FrontiersinPlantScience_2019_Fig3B.jpg,4,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,1-2m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Fontinalis antipyretica,,Y,158_Wegneretal_FrontiersinPlantScience_2019_Fig3B.jpg,5,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,1-2m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Ceratophyllum demersum,,Y,158_Wegneretal_FrontiersinPlantScience_2019_Fig3B.jpg,6,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,2-4m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Stuckenia pectinata,,Y,159_Wegneretal_FrontiersinPlantScience_2019_Fig3C.jpg,1,2
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,2-4m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Najas marina,,Y,159_Wegneretal_FrontiersinPlantScience_2019_Fig3C.jpg,2,1
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,2-4m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Potamogeton perfoliatus,,Y,159_Wegneretal_FrontiersinPlantScience_2019_Fig3C.jpg,3,1
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,2-4m,Y,N,yearly,Freshwater,Europe,Plantae,Tracheophyta,Elodea nuttallii,,Y,159_Wegneretal_FrontiersinPlantScience_2019_Fig3C.jpg,4,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,2-4m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Fontinalis antipyretica,,Y,159_Wegneretal_FrontiersinPlantScience_2019_Fig3C.jpg,5,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,2-4m,Y,Y,yearly,Freshwater,Europe,Plantae,Tracheophyta,Ceratophyllum demersum,,Y,159_Wegneretal_FrontiersinPlantScience_2019_Fig3C.jpg,6,2.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,0-1m,Y,N,yearly,Freshwater,Europe,Animalia,Bivalvia,Dreissena rostriformis bugensis,quagga mussel,Y,160_Wegneretal_FrontiersinPlantScience_2019_Fig3D.jpg,1,13.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,1-2m,Y,N,yearly,Freshwater,Europe,Animalia,Bivalvia,Dreissena rostriformis bugensis,quagga mussel,Y,160_Wegneretal_FrontiersinPlantScience_2019_Fig3D.jpg,2,13.5
Mutual Facilitation Among Invading Nuttall's Waterweed and Quagga Mussels,(Wegner et al. 2019),FRONTIERS IN PLANT SCIENCE,Web of Science,Y,N,2-4m,Y,N,yearly,Freshwater,Europe,Animalia,Bivalvia,Dreissena rostriformis bugensis,quagga mussel,Y,160_Wegneretal_FrontiersinPlantScience_2019_Fig3D.jpg,3,13.5
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,York Ledge,Y,Y,monthly,Marine,North America,Animalia,Bivalvia,Mytilus edulis,,Y,161_Whitmanetal_EcologicalMonographs_2003_Fig5A.jpg,1,24
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Boon Island,Y,Y,monthly,Marine,North America,Animalia,Bivalvia,Mytilus edulis,,Y,161_Whitmanetal_EcologicalMonographs_2003_Fig5A.jpg,2,24
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Murray rock,Y,Y,monthly,Marine,North America,Animalia,Bivalvia,Mytilus edulis,,Y,161_Whitmanetal_EcologicalMonographs_2003_Fig5A.jpg,3,24
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Duck Island,Y,Y,monthly,Marine,North America,Animalia,Bivalvia,Mytilus edulis,,Y,161_Whitmanetal_EcologicalMonographs_2003_Fig5A.jpg,4,24
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Halfway Rock,Y,Y,monthly,Marine,North America,Animalia,Bivalvia,Mytilus edulis,,Y,161_Whitmanetal_EcologicalMonographs_2003_Fig5A.jpg,5,24
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Star Island,Y,Y,monthly,Marine,North America,Animalia,Echinodermata,Asterias spp.,,Y,164_Whitmanetal_EcologicalMonographs_2003_Fig9B-Density.jpg,1,17
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Star Island,Y,Y,monthly,Marine,North America,Animalia,Echinodermata,Asterias spp.,,Y,162_Whitmanetal_EcologicalMonographs_2003_Fig9B-Biomass.jpg,1,17
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Murray rock,Y,Y,monthly,Marine,North America,Animalia,Echinodermata,Asterias spp.,,Y,164_Whitmanetal_EcologicalMonographs_2003_Fig9B-Density.jpg,2,17
Massive Prey Recruitment and the Control of Rocky  Subtidal Communities on Large Spatial Scales,(Witman et al. 2003),Ecological Monographs,Web of Science,Y,N,Murray rock,Y,Y,monthly,Marine,North America,Animalia,Echinodermata,Asterias spp.,,Y,162_Whitmanetal_EcologicalMonographs_2003_Fig9B-Biomass.jpg,2,17
Does climatic warming explain why an introduced barnacle finally takes over after a lag of more than 50 years?,(Witte et al. 2010),Biolgogical Invasions,Spear et al bibliography,Y,N,,Y,N,yearly,Marine,Europe,Animalia,Crustacea,Austrominius modestus,,Y,017_Witteetal_BiologicalInvasions_2010_Fig5.jpg,1,1.916666667
"Evaluation of the Ecological and Economical Results of the Introduced Alien Fish Species in Lake Egirdir, Turkey",(Yerli et al. 2013),Turkish Journal of Fisheries and Aquatic Sciences,Strayer SI,Y,N,,Y,N,yearly,Freshwater,Asia,Animalia,Actinopterygii,Sander lucioperca,,Table,183_Yerlietal_TurkishJoFaAS_2013_Table4_Sanderlucioperca,1,16
"Evaluation of the Ecological and Economical Results of the Introduced Alien Fish Species in Lake Egirdir, Turkey",(Yerli et al. 2013),Turkish Journal of Fisheries and Aquatic Sciences,Strayer SI,Y,N,,Y,N,yearly,Freshwater,Asia,Animalia,Actinopterygii,Carassius gibelio,,Table,184_Yerlietal_TurkishJoFaAS_2013_Table4_Carassiusgibelio,1,10
"Evaluation of the Ecological and Economical Results of the Introduced Alien Fish Species in Lake Egirdir, Turkey",(Yerli et al. 2013),Turkish Journal of Fisheries and Aquatic Sciences,Strayer SI,Y,N,,Y,N,yearly,Freshwater,Asia,Animalia,Actinopterygii,Tinca tinca,,Table,185_Yerlietal_TurkishJoFaAS_2013_Table4_Tincatinca,1,10.405
"Evaluation of the Ecological and Economical Results of the Introduced Alien Fish Species in Lake Egirdir, Turkey",(Yerli et al. 2013),Turkish Journal of Fisheries and Aquatic Sciences,Strayer SI,Y,N,,Y,N,yearly,Freshwater,Asia,Animalia,Actinopterygii,Atherina boyeri,,Table,186_Yerlietal_TurkishJoFaAS_2013_Table4_Atherinaboyeri,1,4
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,BS-Creek,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,128_Harrisonetal_Copeia_2013_Fig2-Creek-BS&HC.jpg,1,8.75
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,HC-Creek,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,128_Harrisonetal_Copeia_2013_Fig2-Creek-BS&HC.jpg,2,8.75
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,JB-Creek,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,129_Harrisonetal_Copeia_2013_Fig2-Creek-JB&TR.jpg,1,8.75
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,TR-Creek,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,129_Harrisonetal_Copeia_2013_Fig2-Creek-JB&TR.jpg,2,8.75
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,BS-Flat,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,130_Harrisonetal_Copeia_2013_Fig2-Flat-BS&HC.jpg,1,8.75
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,HC-Flat,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,130_Harrisonetal_Copeia_2013_Fig2-Flat-BS&HC.jpg,2,8.75
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,JB-Flat,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,131_Harrisonetal_Copeia_2013_Fig2-Flat-JB&TR.jpg,1,8.75
Per Capita Effects of Non-native Mayan Cichlids (Cichlasoma uropthalmus; Gunther) on Native Fish in Estuarine Southern Everglades,(Harrison et al. 2013),Copeia,Simberloff & Gibbons,Y,N,TR-Flat,Y,N,twice-yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,Y,131_Harrisonetal_Copeia_2013_Fig2-Flat-JB&TR.jpg,2,8.75
The Rise and Fall of a Reindeer Herd,(Scheffer 1951),The Scientific Monthly,Simberloff & Gibbons,Y,N,St. Paul Island,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,Table,187_Scheffer_TheScientificMonthly_1951_Table1,1,21.8
The Rise and Fall of a Reindeer Herd,(Scheffer 1951),The Scientific Monthly,Simberloff & Gibbons,Y,N,St. George Island,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,Table,187_Scheffer_TheScientificMonthly_1951_Table1,2,21.8
"The Introduction, Increase, and Crash of Reindeer On St. Matthew Island",(Klein 1968),The Journal of Wildlife Management,Simberloff & Gibbons,Y,N,St. Matthew Island,Y,N,yearly,Terrestrial,North America,Animalia,Mammalia,Rangifer tarandus,,Table,188_Klienetal_JournalofWildlifeManagement_1968_Table1,1,21.8
The decline of Myriophyllum spicatum in a eutrophic Wisconsin lake,(Carpenter 1980),Canadian Journal of Botany,Simberloff & Gibbons,Y,N,,Y,N,monthly,Freshwater,North America,Plantae,Tracheophyta,Myriophyllum spicatum,,Y,110_Carpenteretal_CanadianJournalofBotany_1980_Fig1.jpg,1,2.5
Empirical Assessment of fish introductions in a subtropical wetland: an evaluation of contrasting views,(Trexler et al. 2000),BIOLOGICAL INVASIONS,Simberloff & Gibbons,Y,N,,Y,N,yearly,Marine,North America,Animalia,Actinopterygii,Mayaheros uropthalmus,,N,,,8.75
The Budgerigar in Florida: Rise and Fall of an Exotic Psittacid,(Pranty 2001),North American Birds,Simberloff & Gibbons,Y,N,,Y,N,yearly,Terrestrial,North America,Animalia,Aves,Melopsittacus undulatus,Budgerigar,Y,151_Pranty_NorthAmericanBirds_2001_Fig2.jpg,1,21
"The levelling-off and recent rapid decline in population density of the highly prolific invasive lionfish on the Saba Bank, Eastern Caribbean",(Debrot et al. 2023),BIOLOGICAL INVASIONS,Web of Science,Y,Y,,Y,N,yearly,Marine,Oceania,Animalia,Actinopterygii,Pterois volitans/miles,,Y,341_Debrotetal_BiologicalInvasion_2023_Fig2.jpg,1,10
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 9,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,342_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef9.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 10,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,343_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef10.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 14,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,344_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef14.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 15,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,345_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef15.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 16,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,346_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef16.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 19,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,347_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef19.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 23,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,348_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef23.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 26,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,349_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef26.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 27,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,350_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef27.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 28,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,351_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef28.jpg,1,1
"Complex drivers of invasive macroalgae boom and bust in Kaneohe Bay, Hawaii",(Winston et al. 2023),Marine Pollution Bulletin,Web of Science,Y,Y,Reef 29,Y,N,monthly,Marine,Oceania,Animalia,Rhodophyta,Kappaphycus & Euchema spp,,Y,352_Winstonetal_MarinePollutionBulletin_2023_Figs1_Reef29.jpg,1,1
Eight-Year Record of Hemigrapsus sanguineus (Asian Shore Crab) Invasion in Western Long Island Sound Estuary,(Kraemer et al. 2007),Northeastern Naturalist,Web of Science,Y,N,,Y,N,yearly,Marine,North America,Animalia,Crustacea,Hemigrapsus sanguineus,Asian shore crab,Table,353_Kraemeretal_NortheasternNaturalist_2007_Table2,1,5
Changes in populatin demography and reprouctive output of the invasive hemigrapsus sanuineus (Asian Shore Crab) in the Long Island Sound from 2005-2017,(Kraemer 2019),Northeastern Naturalist,Web of Science,Y,N,,Y,N,yearly,Marine,North America,Animalia,Crustacea,Hemigrapsus sanguineus,Asian shore crab,Y,354_Kraemer_NortheastNaturalist_2019_Figure2.jpg,1,5
A foe in woe: american mink (neovison vison) diet changes during a population decrease,(Magnusdottir et al. 2014),Mammalian Biology,Strayer SI,Y,N,,Y,N,yearly,Terrestrial,Europe,Animalia,Mammalia,Neovison vison,American Mink,Y,005_Magnusdottiretal_MammalianBiology_2012_Fig1.jpg,1,11.4
Comparing energetic and dynamic descriptions of a single food web linkage,(Solomon et al. 2011),Oikos,Web of Science,Y,N,,Y,N,yearly,Freshwater,North America,Animalia,Actinopterygii,Osmerus mordax,Rainbow Smelt,Y,165_Solomentetal_Oikos_2011_Fig2.jpg,1,7
Comparing energetic and dynamic descriptions of a single food web linkage,(Solomon et al. 2011),Oikos,Web of Science,Y,N,,Y,Y,yearly,Freshwater,North America,Animalia,Actinopterygii,Coregonus artedii,Cisco,Y,165_Solomentetal_Oikos_2011_Fig2.jpg,2,11
Persistent vs ephemeral invasions: 8.5 years of zooplankton community dynamics in the Columbia River,(Dexter et al. 2015),Limnology and Oceanography,Strayer SI,Y,N,,Y,N,monthly,Freshwater,North America,Animalia,Crustacea,Pseudodiaptomus forbesi,,Y,339_Dexteretal_Limnology&Oceanography_2015_Fig5C.jpg,1,0.112328767
Persistent vs ephemeral invasions: 8.5 years of zooplankton community dynamics in the Columbia River,(Dexter et al. 2015),Limnology and Oceanography,Strayer SI,Y,N,,Y,N,monthly,Freshwater,North America,Animalia,Crustacea,Bosmina coregoni,,Y,340_Dexteretal_Limnology&Oceanography_2015_Fig5D.jpg,1,0.068493151
Using long-term datasets to study exotic plant invasions on rangelands in the western United States,(Morris et al. 2013),Journal of Arid Environments,Strayer SI,Y,N,JER,Y,N,yearly,Terrestrial,North America,Plantae,Tracheophyta,Kali tragus,,Y,341_Morrisetal_JournalofAridEnvironments_2013_Fig5Density-JER_full,1,1
Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,N,XLIV-Tvarminne-Storfjarden,Y,N,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,,Y,339_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,3
